資料日期,基金代號,單位淨值,發行單位數,總淨值
"1130117",="00746B","37.269","2,365,464,000","88,159,185,001"
"1130117",="00741B","37.543","11,628,000","436,551,825"
"1130117",="00740B","40.859","1,183,471,000","48,355,729,928"
"1130117",="00734B","15.65","33,479,000","523,851,009"
"1130117",="00727B","38.863","91,189,000","3,543,914,074"
"1130117",="00726B","33.876","1,156,489,000","39,177,050,005"
"1130117",="00725B","38.219","2,420,206,000","92,498,148,531"
"1130117",="00724B","34.58","2,819,275,000","97,490,609,561"
"1130117",="00723B","34.665","1,381,083,000","47,874,659,027"
"1130117",="00722B","38.93","1,357,239,000","52,837,442,740"
"1130117",="00721B","45.609","4,622,000","210,806,815"
"1130117",="00720B","35.882","3,499,609,000","125,574,369,828"
"1130117",="00719B","31.023","512,514,000","15,899,782,138"
"1130117",="00697B","35.428","25,712,000","910,931,772"
"1130117",="00696B","31.901","1,073,681,000","34,251,328,391"
"1130117",="00695B","34.943","31,186,000","1,089,726,644"
"1130117",="00694B","39.923","288,576,000","11,520,733,967"
"1130117",="00687B","31.11","2,741,287,000","85,281,619,918"
"1130117",="00679B","29.867","4,999,692,000","149,325,789,867"
"1130116",="00928","16.33","37,856,000","618,301,209"
"1130116",="00888","14.18","680,478,000","9,651,227,127"
"1130116",="00877","9.05","325,288,000","2,944,219,605"
"1130116",="00718B","20.108","531,501,000","10,687,401,645"
"1130116",="006201","19.98","17,446,000","348,544,128"
"1130116",="00937B","15.767","2,599,805,000","40,991,859,114"
"1130116",="00933B","16.693","1,398,958,000","23,352,674,937"
"1130116",="00931B","14.894","1,383,898,000","20,612,129,180"
"1130116",="00890B","34.535","25,264,000","872,502,754"
"1130116",="00887","10.51","21,351,000","224,312,426"
"1130116",="00886","27.8","9,451,000","262,754,270"
"1130116",="00884B","30.713","26,440,000","812,042,564"
"1130116",="00883B","32.783","9,258,000","303,505,745"
"1130116",="00870B","29.868","507,151,000","15,147,712,608"
"1130116",="00867B","33.125","488,150,000","16,169,968,335"
"1130116",="00864B","43.057","121,222,000","5,219,500,095"
"1130116",="00863B","33.823","481,464,000","16,284,437,343"
"1130116",="00862B","33.215","500,381,000","16,620,310,993"
"1130116",="00860B","37.711","6,671,000","251,569,963"
"1130116",="00859B","40.461","4,511,000","182,517,847"
"1130116",="00858","28.94","21,874,000","633,099,197"
"1130116",="00857B","25.845","225,768,000","5,834,997,817"
"1130116",="00856B","37.674","8,292,000","312,389,614"
"1130116",="00853B","29.796","61,134,000","1,821,528,628"
"1130116",="00849B","36.131","526,106,000","19,008,630,807"
"1130116",="00848B","34.739","174,066,000","6,046,798,165"
"1130116",="00847B","27.635","11,305,000","312,414,925"
"1130116",="00846B","34.512","73,850,000","2,548,737,350"
"1130116",="00845B","32.203","201,551,000","6,490,440,636"
"1130116",="00844B","33.014","280,175,000","9,249,598,673"
"1130116",="00842B","33.34","9,767,000","325,623,224"
"1130116",="00841B","32.019","54,440,000","1,743,119,653"
"1130116",="00840B","32.31","59,931,000","1,936,393,305"
"1130116",="00836B","31.335","401,041,000","12,566,544,915"
"1130116",="00834B","34.915","19,698,000","687,759,325"
"1130116",="00831B","38.479","14,100,000","542,549,615"
"1130116",="00799B","33.126","8,036,000","266,198,777"
"1130116",="00795B","30.504","943,598,000","28,783,191,537"
"1130116",="00794B","39.259","31,687,000","1,243,995,019"
"1130116",="00793B","33.286","4,026,000","134,007,827"
"1130116",="00792B","34.202","1,598,615,000","54,675,504,570"
"1130116",="00791B","54.379","253,600,000","13,790,466,930"
"1130116",="00790B","54.254","2,100,000","113,933,224"
"1130116",="00789B","53.438","189,600,000","10,131,824,260"
"1130116",="00788B","32.058","29,206,000","936,271,632"
"1130116",="00787B","34.993","13,306,000","465,622,512"
"1130116",="00786B","34.085","24,566,000","837,325,959"
"1130116",="00785B","35.759","836,966,000","29,928,807,892"
"1130116",="00784B","37.307","2,993,000","111,659,007"
"1130116",="00782B","33.086","25,467,000","842,606,534"
"1130116",="00781B","33.405","4,836,000","161,546,748"
"1130116",="00780B","36.48","260,102,000","9,488,485,770"
"1130116",="00779B","31.296","899,150,000","28,140,150,684"
"1130116",="00778B","36.223","1,433,150,000","51,912,387,876"
"1130116",="00777B","35.576","1,502,150,000","53,440,834,458"
"1130116",="00773B","36.954","2,420,790,000","89,458,044,699"
"1130116",="00772B","36.195","3,593,790,000","130,076,608,057"
"1130116",="00768B","54.384","350,100,000","19,039,844,223"
"1130116",="00764B","31.084","1,023,000,000","31,799,137,314"
"1130116",="00761B","37.53","2,457,089,000","92,214,370,979"
"1130116",="00760B","53.36","348,520,000","18,597,247,905"
"1130116",="00759B","57.74","47,525,000","2,744,051,597"
"1130116",="00758B","53.41","5,525,000","295,091,321"
"1130116",="00756B","32.961","1,162,800,000","38,326,448,789"
"1130116",="00755B","34.527","169,730,000","5,860,340,527"
"1130116",="00754B","37.045","487,400,000","18,055,812,519"
"1130116",="00751B","35.081","3,916,603,000","137,399,247,059"
"1130116",="00750B","35.93","126,000,000","4,527,182,726"
"1130116",="00749B","31.872","952,000,000","30,342,120,201"
"1130116",="00746B","37.269","2,365,464,000","88,159,185,001"
"1130116",="00741B","37.543","11,628,000","436,551,825"
"1130116",="00740B","40.859","1,183,471,000","48,355,729,928"
"1130116",="00734B","15.65","33,479,000","523,851,009"
"1130116",="00727B","38.863","91,189,000","3,543,914,074"
"1130116",="00726B","33.876","1,156,489,000","39,177,050,005"
"1130116",="00725B","38.219","2,420,206,000","92,498,148,531"
"1130116",="00724B","34.58","2,819,275,000","97,490,609,561"
"1130116",="00723B","34.665","1,381,083,000","47,874,659,027"
"1130116",="00722B","38.93","1,357,239,000","52,837,442,740"
"1130116",="00721B","45.518","4,622,000","210,386,272"
"1130116",="00720B","35.882","3,499,609,000","125,574,369,828"
"1130116",="00719B","31.023","512,514,000","15,899,782,138"
"1130116",="00697B","35.428","25,712,000","910,931,772"
"1130116",="00696B","31.901","1,073,681,000","34,251,328,391"
"1130116",="00695B","34.943","31,186,000","1,089,726,644"
"1130116",="00694B","39.923","288,576,000","11,520,733,967"
"1130116",="00687B","31.11","2,741,287,000","85,281,619,918"
"1130116",="00679B","29.867","4,999,692,000","149,325,789,867"
"1130115",="00928","16.18","37,856,000","612,435,475"
"1130115",="00888","14.14","680,478,000","9,623,508,662"
"1130115",="00877","8.99","325,288,000","2,925,222,670"
"1130115",="00718B","20.039","531,501,000","10,650,946,551"
"1130115",="006201","19.8","17,446,000","345,396,919"
"1130115",="00937B","15.734","2,599,805,000","40,904,353,969"
"1130115",="00933B","16.622","1,376,458,000","22,879,179,816"
"1130115",="00931B","14.906","1,382,898,000","20,613,004,091"
"1130115",="00890B","34.451","25,264,000","870,377,875"
"1130115",="00887","10.66","21,351,000","227,562,629"
"1130115",="00886","27.71","9,451,000","261,894,348"
"1130115",="00884B","30.573","26,440,000","808,348,937"
"1130115",="00883B","32.735","9,258,000","303,057,795"
"1130115",="00870B","29.72","507,151,000","15,072,392,582"
"1130115",="00867B","33.061","488,150,000","16,138,620,091"
"1130115",="00864B","43.004","121,222,000","5,213,028,173"
"1130115",="00863B","33.804","481,464,000","16,275,617,019"
"1130115",="00862B","33.177","500,381,000","16,601,186,821"
"1130115",="00860B","37.602","6,671,000","250,842,977"
"1130115",="00859B","40.407","4,511,000","182,275,166"
"1130115",="00858","28.9","21,374,000","617,740,164"
"1130115",="00857B","25.868","224,268,000","5,801,413,831"
"1130115",="00856B","37.577","8,292,000","311,589,222"
"1130115",="00853B","29.729","61,134,000","1,817,476,446"
"1130115",="00849B","36.075","526,106,000","18,979,191,003"
"1130115",="00848B","34.656","174,066,000","6,032,462,431"
"1130115",="00847B","27.671","11,305,000","312,815,677"
"1130115",="00846B","34.426","73,850,000","2,542,393,255"
"1130115",="00845B","32.131","201,551,000","6,475,951,900"
"1130115",="00844B","32.874","280,175,000","9,210,556,646"
"1130115",="00842B","33.23","9,767,000","324,549,284"
"1130115",="00841B","31.953","54,440,000","1,739,538,299"
"1130115",="00840B","32.247","59,931,000","1,932,581,113"
"1130115",="00836B","31.291","401,041,000","12,549,077,589"
"1130115",="00834B","34.776","19,698,000","685,021,613"
"1130115",="00831B","38.373","14,100,000","541,061,143"
"1130115",="00799B","33.071","8,036,000","265,758,770"
"1130115",="00795B","30.551","943,598,000","28,828,264,010"
"1130115",="00794B","39.261","31,687,000","1,244,056,490"
"1130115",="00793B","33.209","4,026,000","133,697,395"
"1130115",="00792B","34.119","1,598,115,000","54,526,077,480"
"1130115",="00791B","54.262","253,600,000","13,760,729,572"
"1130115",="00790B","54.033","2,100,000","113,469,979"
"1130115",="00789B","53.351","208,600,000","11,129,111,914"
"1130115",="00788B","31.966","29,206,000","933,604,451"
"1130115",="00787B","34.905","13,306,000","464,448,883"
"1130115",="00786B","33.938","24,566,000","833,717,548"
"1130115",="00785B","35.613","870,966,000","31,017,642,386"
"1130115",="00784B","37.206","2,993,000","111,356,670"
"1130115",="00782B","33.025","25,467,000","841,055,724"
"1130115",="00781B","33.333","4,836,000","161,197,598"
"1130115",="00780B","36.39","260,102,000","9,465,214,753"
"1130115",="00779B","31.345","899,150,000","28,184,005,040"
"1130115",="00778B","36.111","1,433,150,000","51,751,740,256"
"1130115",="00777B","35.5","1,502,150,000","53,325,673,426"
"1130115",="00773B","36.769","2,355,290,000","86,601,184,159"
"1130115",="00772B","36.132","3,662,790,000","132,343,133,354"
"1130115",="00768B","54.415","350,100,000","19,050,748,941"
"1130115",="00764B","31.127","1,019,500,000","31,734,065,110"
"1130115",="00761B","37.433","2,457,089,000","91,977,027,073"
"1130115",="00760B","53.17","359,520,000","19,116,842,794"
"1130115",="00759B","57.64","47,525,000","2,739,299,091"
"1130115",="00758B","53.18","5,525,000","293,795,263"
"1130115",="00756B","32.784","1,162,300,000","38,105,269,142"
"1130115",="00755B","34.444","169,730,000","5,846,254,628"
"1130115",="00754B","36.934","487,400,000","18,001,409,552"
"1130115",="00751B","35.013","3,999,603,000","140,038,432,984"
"1130115",="00750B","35.848","126,000,000","4,516,874,914"
"1130115",="00749B","31.705","952,000,000","30,183,012,789"
"1130115",="00746B","37.16","2,325,464,000","86,413,204,293"
"1130115",="00741B","37.462","11,628,000","435,612,282"
"1130115",="00740B","40.757","1,182,471,000","48,193,878,260"
"1130115",="00734B","15.6","33,479,000","522,117,478"
"1130115",="00727B","38.766","91,189,000","3,535,024,929"
"1130115",="00726B","33.755","1,155,989,000","39,020,689,926"
"1130115",="00725B","38.107","2,373,206,000","90,436,207,582"
"1130115",="00724B","34.443","2,763,775,000","95,192,487,909"
"1130115",="00723B","34.582","1,381,083,000","47,761,196,069"
"1130115",="00722B","38.864","1,318,739,000","51,250,950,917"
"1130115",="00721B","45.507","4,622,000","210,334,509"
"1130115",="00720B","35.812","3,499,609,000","125,328,793,441"
"1130115",="00719B","30.935","512,514,000","15,854,783,909"
"1130115",="00697B","35.31","25,712,000","907,898,423"
"1130115",="00696B","31.929","1,073,681,000","34,281,954,901"
"1130115",="00695B","34.826","31,186,000","1,086,078,880"
"1130115",="00694B","39.812","288,576,000","11,488,804,927"
"1130115",="00687B","31.132","2,712,787,000","84,455,524,311"
"1130115",="00679B","29.888","4,999,692,000","149,429,877,182"
"1130112",="00928","16.26","37,856,000","615,622,863"
"1130112",="00888","14.15","680,478,000","9,626,707,467"
"1130112",="00877","9.16","325,288,000","2,979,994,285"
"1130112",="00718B","20.051","531,501,000","10,656,980,172"
"1130112",="006201","19.94","17,446,000","347,821,041"
"1130112",="00937B","15.664","2,599,805,000","40,722,619,273"
"1130112",="00933B","16.49","1,364,458,000","22,499,920,443"
"1130112",="00931B","14.85","1,381,898,000","20,521,672,685"
"1130112",="00890B","34.325","25,264,000","867,196,926"
"1130112",="00887","10.51","21,351,000","224,473,715"
"1130112",="00886","27.65","9,451,000","261,289,163"
"1130112",="00884B","30.439","26,440,000","804,813,046"
"1130112",="00883B","32.612","9,258,000","301,922,421"
"1130112",="00870B","29.619","507,151,000","15,021,278,067"
"1130112",="00867B","32.927","488,150,000","16,073,160,378"
"1130112",="00864B","43.006","120,222,000","5,170,234,794"
"1130112",="00863B","33.675","481,464,000","16,213,335,290"
"1130112",="00862B","33.076","500,381,000","16,550,588,295"
"1130112",="00860B","37.538","6,671,000","250,416,988"
"1130112",="00859B","40.441","4,511,000","182,428,486"
"1130112",="00858","28.96","20,874,000","604,454,633"
"1130112",="00857B","25.781","224,268,000","5,781,945,195"
"1130112",="00856B","37.576","8,292,000","311,575,756"
"1130112",="00853B","29.572","60,134,000","1,778,253,819"
"1130112",="00849B","36.033","526,106,000","18,956,980,022"
"1130112",="00848B","34.504","174,066,000","6,005,895,690"
"1130112",="00847B","27.574","11,305,000","311,718,142"
"1130112",="00846B","34.338","73,850,000","2,535,838,044"
"1130112",="00845B","32.033","201,551,000","6,456,192,975"
"1130112",="00844B","32.61","280,175,000","9,136,482,894"
"1130112",="00842B","32.93","9,767,000","321,615,512"
"1130112",="00841B","31.8","54,440,000","1,731,166,804"
"1130112",="00840B","32.061","59,931,000","1,921,426,848"
"1130112",="00836B","31.156","401,041,000","12,494,798,523"
"1130112",="00834B","34.509","19,698,000","679,753,297"
"1130112",="00831B","38.335","14,100,000","540,522,344"
"1130112",="00799B","32.91","8,036,000","264,462,480"
"1130112",="00795B","30.458","939,598,000","28,618,515,690"
"1130112",="00794B","39.172","31,687,000","1,241,225,785"
"1130112",="00793B","33.051","4,026,000","133,062,378"
"1130112",="00792B","33.926","1,598,115,000","54,217,869,964"
"1130112",="00791B","54.188","253,600,000","13,742,160,132"
"1130112",="00790B","53.654","2,100,000","112,673,818"
"1130112",="00789B","53.065","182,100,000","9,663,204,403"
"1130112",="00788B","31.799","29,206,000","928,731,596"
"1130112",="00787B","34.732","13,306,000","462,143,905"
"1130112",="00786B","33.658","24,566,000","826,846,547"
"1130112",="00785B","35.352","830,466,000","29,358,791,748"
"1130112",="00784B","37.171","2,993,000","111,252,956"
"1130112",="00782B","32.854","25,467,000","836,688,493"
"1130112",="00781B","33.104","4,836,000","160,089,733"
"1130112",="00780B","36.286","260,102,000","9,438,071,848"
"1130112",="00779B","31.245","899,150,000","28,094,066,851"
"1130112",="00778B","35.816","1,433,150,000","51,329,619,784"
"1130112",="00777B","35.321","1,474,650,000","52,086,376,448"
"1130112",="00773B","36.496","2,352,790,000","85,866,163,317"
"1130112",="00772B","35.956","3,653,290,000","131,357,626,820"
"1130112",="00768B","54.19","350,100,000","18,971,904,697"
"1130112",="00764B","31","1,018,500,000","31,573,934,856"
"1130112",="00761B","37.216","2,457,089,000","91,442,525,269"
"1130112",="00760B","52.88","359,520,000","19,012,189,055"
"1130112",="00759B","57.35","47,525,000","2,725,553,806"
"1130112",="00758B","52.83","5,525,000","291,913,153"
"1130112",="00756B","32.663","1,192,300,000","38,944,552,817"
"1130112",="00755B","34.271","169,730,000","5,816,779,191"
"1130112",="00754B","36.716","487,400,000","17,895,178,788"
"1130112",="00751B","34.806","3,999,603,000","139,211,713,795"
"1130112",="00750B","35.66","126,000,000","4,493,166,790"
"1130112",="00749B","31.556","952,000,000","30,041,530,616"
"1130112",="00746B","36.957","2,324,464,000","85,905,018,803"
"1130112",="00741B","37.527","11,628,000","436,359,492"
"1130112",="00740B","40.609","1,181,971,000","47,999,052,449"
"1130112",="00734B","15.52","33,479,000","519,757,668"
"1130112",="00727B","38.778","91,189,000","3,536,139,701"
"1130112",="00726B","33.639","1,155,989,000","38,886,668,487"
"1130112",="00725B","37.937","2,328,206,000","88,324,098,842"
"1130112",="00724B","34.185","2,763,275,000","94,463,594,635"
